Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2) ,WD2 (g/km^2) ,WD3 (g/km^2) ,WD4 (g/km^2) ,Sea State,Source,Info,Comments,
26/07/2012,-16.5523,145.7586,1240.887064,2895.40315,413.6290215,0,,,,,2,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
26/07/2012,-16.5347,145.7419,0,3921.568627,0,0,,,,,2,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
27/07/2012,-15.0181,145.3881,0,2304.102564,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
27/07/2012,-14.9985,145.3829,0,3879.102515,1293.034172,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
27/07/2012,-14.9792,145.3785,0,12070.30597,1448.436716,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
27/07/2012,-13.6473,144.0824,0,2398.552334,0,0,,,,,5,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
27/07/2012,-13.632,144.0713,0,478.3052248,478.3052248,0,,,,,5,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
27/07/2012,-13.6168,144.0593,0,1831.890403,0,0,,,,,5,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
28/07/2012,-12.0222,143.2742,559.8892589,7278.560366,1119.778518,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
28/07/2012,-12.0031,143.2817,0,2870.353349,717.5883372,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
28/07/2012,-11.9875,143.2887,940.0792313,5640.475388,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
28/07/2012,-10.7537,142.3313,0,3500.368491,437.5460613,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
28/07/2012,-10.7735,142.3012,446.4685254,0,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
28/07/2012,-10.7849,142.2847,0,921.7481332,460.8740666,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
29/07/2012,-12.2716,141.6273,0,1398.361531,1398.361531,0,,,,,6,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
29/07/2012,-12.2862,141.6233,0,520.0867767,1040.173553,0,,,,,6,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
29/07/2012,-12.3042,141.6185,0,0,451.0290232,0,,,,,6,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
30/07/2012,-15.4937,141.0434,0,0,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
30/07/2012,-15.5085,141.0408,0,596.8595584,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
30/07/2012,-15.5245,141.0381,0,0,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
30/07/2012,-17.0539,140.7762,0,0,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
30/07/2012,-17.0659,140.7736,0,0,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
30/07/2012,-17.0782,140.7713,0,0,0,0,,,,,4,J. Reisser,Enterprise/Austral Fisheries Transit,24,trawl data
17/08/2012,-18.6526,119.489,0,1373.467365,1373.467365,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.6584,119.4751,0,557.0618955,557.0618955,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.6598,119.4604,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.8643,118.6698,0,0,2488.256493,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.8687,118.652,0,555.278516,555.278516,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.8747,118.6334,0,0,534.6602726,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.9851,118.2031,0,2747.183474,1648.310085,0,,,,,3,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.99,118.1841,568.0128653,0,1136.025731,0,,,,,3,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-18.9954,118.1656,0,571.9822673,571.9822673,0,,,,,3,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-19.1099,117.718,0,0,0,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-19.1137,117.6992,0,612.502983,0,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-19.1174,117.6814,0,1854.750724,0,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-19.43,115.9255,0,3401.789742,0,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-19.4288,115.9437,0,599.9130019,0,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
17/08/2012,-19.4277,115.961,0,3373.57442,674.714884,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
19/08/2012,-20.0612,116.3759,553.4831471,4427.865177,2767.415735,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
19/08/2012,-20.0659,116.3518,0,4154.240037,3115.680027,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
19/08/2012,-20.0718,116.337,2885.341799,31161.69143,5193.615238,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
19/08/2012,-20.3179,115.6619,0,2598.629513,649.6573783,0,,,,,3,J. Reisser,Solander/Trip 5597,,trawl data
19/08/2012,-20.3236,115.6446,0,0,1244.970535,0,,,,,3,J. Reisser,Solander/Trip 5597,,trawl data
19/08/2012,-20.3294,115.6287,0,0,654.3058088,0,,,,,3,J. Reisser,Solander/Trip 5597,,trawl data
22/08/2012,-19.7933,115.982,0,0,1241.917873,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
22/08/2012,-19.8018,115.9652,0,532.3539908,1597.061972,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
22/08/2012,-19.8139,115.9477,0,0,496.6453958,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
22/08/2012,-20.3848,115.1297,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
22/08/2012,-20.3983,115.1164,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
22/08/2012,-20.4033,115.1027,0,1294.443305,0,0,,,,,4,J. Reisser,Solander/Trip 5597,,trawl data
25/08/2012,-21.8401,113.9183,0,8113.144765,4732.667779,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
25/08/2012,-21.8302,113.9318,0,1288.654726,644.3273628,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
25/08/2012,-21.819,113.9455,0,3463.931579,0,0,,,,,2,J. Reisser,Solander/Trip 5597,,trawl data
02/09/2013,-21.20236,115.47262,0,0,587.2958746,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
02/09/2013,-21.1987,115.4921,556.0362956,556.0362956,0,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
02/09/2013,-21.19058,115.50976,0,556.8381119,0,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
03/09/2013,-19.9658,117.09446,623.3336121,623.3336121,0,0,,,,,3,J. Reisser,Solander/Trip 5866,,trawl data
03/09/2013,-19.95094,117.10174,0,0,0,0,,,,,3,J. Reisser,Solander/Trip 5866,,trawl data
03/09/2013,-19.93632,117.10944,0,626.673727,1880.021181,0,,,,,3,J. Reisser,Solander/Trip 5866,,trawl data
03/09/2013,-18.73008,118.74132,562.5848734,2812.924367,562.5848734,0,,,,,3,J. Reisser,Solander/Trip 5866,,trawl data
03/09/2013,-18.71774,118.75362,0,2485.012665,2485.012665,0,,,,,3,J. Reisser,Solander/Trip 5866,,trawl data
03/09/2013,-18.70528,118.76482,0,1263.413238,3158.533094,0,,,,,3,J. Reisser,Solander/Trip 5866,,trawl data
04/09/2013,-17.66304,120.13186,33316.95169,147546.5003,39436.3918,0,,,,,1,J. Reisser,Solander/Trip 5866,,trawl data
04/09/2013,-17.65406,120.14442,4178.738309,47359.03416,5571.651078,0,,,,,1,J. Reisser,Solander/Trip 5866,,trawl data
04/09/2013,-17.64606,120.1562,0,6305.089749,1261.01795,0,,,,,1,J. Reisser,Solander/Trip 5866,,trawl data
05/09/2013,-15.21086,123.32366,0,771.5531694,1543.106339,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
05/09/2013,-15.20236,123.33308,0,768.0128883,0,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
05/09/2013,-15.19432,123.34406,0,0,0,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
05/09/2013,-14.2914,124.78106,0,0,0,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
05/09/2013,-14.2834,124.7901,0,735.7160454,0,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
05/09/2013,-14.27502,124.80036,0,0,783.9731771,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
07/09/2013,-13.74612,127.598,1241.15444,620.5772202,620.5772202,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
07/09/2013,-13.7412,127.61308,0,0,0,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
07/09/2013,-13.73608,127.62774,0,0,0,0,,,,,2,J. Reisser,Solander/Trip 5866,,trawl data
07/09/2013,-12.82344,129.38588,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
07/09/2013,-12.81908,129.40024,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
07/09/2013,-12.81448,129.41546,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
08/09/2013,-12.41396,130.15976,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
08/09/2013,-12.40858,130.16886,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5866,,trawl data
08/09/2013,-12.40386,130.1783,0,0,0,0,,,,,4,J. Reisser,Solander/Trip 5866,57,trawl data
08/06/2011,-34.4496,172.5043,,,,0,,,,0,4,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
08/06/2011,-34.6558,173.9083,,,,0,,,,0,4,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
08/06/2011,-34.8568,171.9522,,,,0,,,,0,4,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
09/06/2011,-37.3198,168.4993,,,,0,,,,0,6,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
09/06/2011,-37.5657,168.1478,,,,0,,,,0,5,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
10/06/2011,-38.9872,165.499,,,,0,,,,0,4,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
10/06/2011,-39.0537,165.0963,,,,0,,,,0,3,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
12/06/2011,-40.3355,157.595,,,,0,,,,0,3,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
12/06/2011,-40.473,156.6113,,,,0,,,,0,4,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
14/6/2011,-42.21732,150.25362,,,,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t02,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
13/8/2011,-43.2618,145.2735,,,,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
13/8/2011,-42.9225,144.995,,,,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
14/8/2011,-40.2843,143.3303,,,,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
14/8/2011,-39.6825,143.0513,,,,4.761904762,,,,4884,5,J. Reisser,Southern Surveyor/ss2011_t03,"1 buoy, 1 hard plastic fragment","visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
16/8/2011,-36.11239,136.37078,,,,2.793296089,,,,27.9,6,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
18/8/2011,-35.2483,129.63401,,,,0,,,,0,5,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
18/8/2011,-35.16579,128.73051,,,,2.617801047,,,,26.2,3,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
19/8/2011,-34.84715,124.57503,,,,2.631578947,,,,26.3,5,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
20/8/2011,-34.89346,120.53515,,,,0,,,,0,5,J. Reisser,Southern Surveyor/ss2011_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
20/8/2011,-35.08045,119.67864,,,,9.56937799,,,,95.7,2,J. Reisser,Southern Surveyor/ss2011_t03,4 hard plastic fragments,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
21/8/2011,-35.40674,116.33919,,,,2.941176471,,,,29.4,6,J. Reisser,Southern Surveyor/ss2011_t03,1 hard plastic fragment,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
12/04/2012,-41.11255,148.8108,,,,0,,,,0,5,J. Reisser,Southern Surveyor/ss2012_t01,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
13/4/2012,-38.32631,149.77182,,,,0,,,,0,4,J. Reisser,Southern Surveyor/ss2012_t01,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
07/06/2012,-17.60089,177.43507,,,,68.18181818,,,,2149.5,1,J. Reisser,Southern Surveyor/ss2012_t03,"1 kitchen sponge, 5 soft plastic fragments, 1 shoe sole, 1 plastic bottle, 3 plastic bags, 1 styrofoam fragment, 6 hard plastic fragments","visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
07/06/2012,-17.9528,177.16267,,,,26.92307692,,,,538.65,1,J. Reisser,Southern Surveyor/ss2012_t03,"1 styrofoam fragment, 6 hard plastic fragments","visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
07/06/2012,-18.24831,176.84593,,,,7.894736842,,,,144.65,2,J. Reisser,Southern Surveyor/ss2012_t03,"2 plastic bags, 1 hard plastic fragment","visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
08/06/2012,-20.68344,174.22649,,,,0,,,,0,3,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
09/06/2012,-23.23448,171.24417,,,,0,,,,0,4,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
09/06/2012,-23.57069,170.78352,,,,0,,,,0,5,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
15/6/12,-36.40947,154.39938,,,,0,,,,0,5,J. Reisser,Southern Surveyor/ss2012_t03,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
17/6/12,-42.74854,148.52848,,,,0,,,,0,5,J. Reisser,Southern Surveyor/ss2012_t03,31,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
02/09/2013,-21.1825,115.52476,,,,0,,,,0,4,J. Reisser,Solander/Trip 5866,,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
03/09/2013,-19.92376,117.1168,,,,0,,,,0,3,J. Reisser,Solander/Trip 5866,2,"visual transects, 0.5-1 hour long, objects observed within 20m from the boat"
20/05/2008,42.9905,6.4062,,,,0,,,,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,42.9885,6.4672,,,,0,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,42.9862,6.4991,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,42.9768,6.5611,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,42.9666,6.6219,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.1411,6.973,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.1783,7.0104,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.2166,7.0478,,,,3.929273084,,,,196,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.2553,7.0859,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.2941,7.1243,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.3317,7.1611,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.369,7.1959,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.3928,7.1651,,,,3.929273084,,,,2044.7,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.4076,7.0842,,,,7.858546169,,,,78.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
20/05/2008,43.4216,7.0155,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3823,6.9233,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3787,6.9794,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3758,7.0368,,,,5.893909627,,,,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3738,7.0925,,,,3.929273084,,,,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3722,7.1514,,,,7.858546169,,,,1902.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.37,7.2031,,,,0,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3742,7.2676,,,,5.893909627,,,,215.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3768,7.3375,,,,3.929273084,,,,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3649,7.3069,,,,1.964636542,,,,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3479,7.2387,,,,1.964636542,,,,176.4,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3303,7.1696,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3137,7.1019,,,,3.929273084,,,,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.2682,6.8859,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3027,6.9248,,,,3.929273084,,,,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3138,6.9668,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3481,6.9982,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
21/05/2008,43.3839,7.0298,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/05/2008,43.6879,7.4692,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/05/2008,43.6478,7.4976,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/05/2008,43.5176,7.5261,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
22/05/2008,43.504,7.4613,,,,25.54027505,,,,668.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.4819,7.0825,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.461,7.1332,,,,1.964636542,,,,176.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.4386,7.1908,,,,1.964636542,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.4162,7.2492,,,,3.929273084,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.3958,7.305,,,,3.929273084,,,,155.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.3766,7.36,,,,1.964636542,,,,2000.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.3579,7.4172,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.3265,7.4256,,,,3.929273084,,,,468.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.305,7.376,,,,7.858546169,,,,194.4,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.2652,7.3481,,,,19.64636542,,,,468.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.2194,7.368,,,,11.78781925,,,,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.1742,7.3873,,,,5.893909627,,,,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.1289,7.4073,,,,1.964636542,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.0842,7.4281,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,43.0392,7.4493,,,,5.893909627,,,,331.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9986,7.4472,,,,3.929273084,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9712,7.3914,,,,1.964636542,,,,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.8987,7.227,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9062,7.1523,,,,5.893909627,,,,58.8,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9132,7.0773,,,,3.929273084,,,,155.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9216,6.9997,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9304,6.9225,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9398,6.8491,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9471,6.7724,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.954,6.6971,,,,13.7524558,,,,137.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
23/05/2008,42.9649,6.6231,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.9631,6.2806,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.9187,6.2976,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.8727,6.3134,,,,7.858546169,,,,78.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.8299,6.3317,,,,5.893909627,,,,58.8,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7873,6.3521,,,,1.964636542,,,,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7537,6.3406,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7113,6.3663,,,,13.7524558,,,,137.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7248,6.3048,,,,0,,,,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7204,6.2448,,,,9.823182711,,,,98,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7137,6.1843,,,,23.57563851,,,,235.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7053,6.1234,,,,19.64636542,,,,352.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7066,6.0727,,,,5.893909627,,,,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7067,6.0662,,,,0,,,,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7324,6.0058,,,,1.964636542,,,,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7582,5.9445,,,,0,,,,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.8051,5.7427,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7922,5.6725,,,,3.929273084,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7786,5.6068,,,,3.929273084,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
30/05/2008,42.7651,5.543,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8378,5.4744,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8405,5.4115,,,,1.964636542,,,,135.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.845,5.3446,,,,1.964636542,,,,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8498,5.2777,,,,3.929273084,,,,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8404,5.2511,,,,0,,,,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
31/05/2008,42.8137,5.2937,,,,0,,,,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
02/06/2008,42.7216,6.6075,,,,0,,,,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
02/06/2008,42.6823,6.6507,,,,5.893909627,,,,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,,
